GitCommitMessage	IsUseful	MatchedOnKeyword
add script/cibuildthis just ensures that we can bootstrap and build.	False	
update readme	False	
test: call "expect()" on a correct call stack (#23675)	False	
run cibuild	False	
updates documentation for handoff related api.	True	
popcontextmenu => popupcontextmenu	False	
docs: minor grammar & spelling fixes (#22851)* docs: fix minor grammar error 'punctuations'* docs: fix minor grammar error pluralizing chromium* docs: fix typo 'updatecurrentactiviy'* docs: use consistent spelling of 'behavior'* docs: use 'macos' instead of 'mac os' or 'os x'.* docs: use 'gtk' instead of 'gtk+'https://mail.gnome.org/archives/gtk-devel-list/2019-february/msg00000.html* docs: minor capitalization: use 'tcp' not 'tcp'* update docs/development/build-instructions-linux.mdco-authored-by: mark lee <malept@users.noreply.github.com>co-authored-by: mark lee <malept@users.noreply.github.com>co-authored-by: john kleinschmidt <jkleinsc@github.com>	False	
upgrade to chrome 41	True	
fix: ensure child_process.fork() doesn't modify main (#19742)	True	
fix crash on quit	False	
fix: skip zygote for unsandboxed ppapi processes (#17823)	True	
fix: leave space for autohide taskbar for frameless maximized window (#18321)	True	
spec: check the time when promise's callback is called	False	
suppress ffi test on windows	False	
:white_check_mark: add test for 'setaspectratio(0)'	True	
using pepper flash plugin to zh-cn	True	
docs: update link to `did-fail-load` events (#25794)* docs: update link to `did-fail-load` events* update docs/api/web-contents.mdco-authored-by: vlad hashimoto <hashimoto.stream@gmail.com>co-authored-by: vlad hashimoto <hashimoto.stream@gmail.com>	True	
use util.inherits instead of coffeescript's extend function	False	
removing try/catch	False	
brought back windows section	False	
fix indentation	False	
fix #3075 by not caching the displays (id is not persistent on windows)	False	
docs: document how to use chromedriver.	True	
chore: error catching in node_bindings (#32858)	False	
rename select-certificate to select-client-certificate	True	
fix: [webview] fix missing properties on events when contextisolation: true (#26289)	True	
build: actually run import-patches on gclient sync (#17885)	False	
chore: always try to nuke tags (#16451)	True	
fix: handle redirects within registered protocols (#29796)	True	
fix: #argb to #rgba conversion (#33707)* fix: argb to rgba conversion* chore: remove logging import* refactor: color_str -> converted_color_str	True	
fix: enforce parent-child relationship in custom postmessage() handler (#21496)	True	
revert "use named property handler for createobjectwithname."this reverts commit 0c31494ffa2b76c521be7d197c6f8225aa0d2af5.	True	
feat: add imageview (#22738)	False	
use latest libcc with ch66	False	
add missing word	False	
remove dead code	False	
initialize the embedder_ member dataotherwise it is going to be some random value and bite us.	True	
remove redundant device::powersaveblocker enums.https://chromium-review.googlesource.com/754169services/device: fix enum naming in wake_lock.mojom.https://chromium-review.googlesource.com/755884	True	
fix: drain tasks before shutting down isolate (#17879)	True	
feat: expose executejavascriptinisolatedworld on webcontents (#21190)* feat: expose executejavascriptinisolatedworld on webcontents* apply suggestions from code reviewco-authored-by: loc <andy@slack-corp.com>	True	
ignore set menu item fields	False	
upload pdbs to windows symbol server when publishing	True	
refactor: remove path from nativeimage converter (#26546)	True	
fix: return htnowhere in resize hit test to allow draggable regions to kick in when required (#30925)	True	
update brightray for #3357	True	
:memo: update docs styles* adjust line length to `80`* normalize whitespaces[ci skip]	True	
no need to actually create a page for cookie test	True	
create segmented-control-segment.md	False	
fix: handle a race condition between preload scripts executing and (#17577)navigationsthere is a race condition between didcreatescriptcontext and anothernavigation occuring in the main process. if the navigation occurs whilethe preload script is running, the same process is re-used.  thisensures that any pending navigations are completely removed / ignoredwhen we trigger a new navigation.fixes #17576	False	
fix: increase stack size on windows (#27376)	False	
remove unused clear method	False	
fix code formatting	True	
spec: handle null prototypes in specs	True	
bootstrap: change working directory when doing submodule updates.	True	
wrap cases in backticks	False	
fix return types	False	
remove webviewrendererstate::isguest	False	
feat: add additional remote apis filtering (#16293)	False	
bump v9.0.0-nightly.20200108	False	
add test for native addon after reload	True	
implement window.moveto and window.resizeto. fix #2.	True	
fix: check dcheck_is_on() instead of #ifdef dcheck_is_on (#29620)	False	
link pdf related libraries for component build.	True	
remove extra spaces.	False	
ci: update build timeouts (#16492)* update timeout for native_mksnapshot and use bigger machines* revert "build: temporarily disable arm to unblock nightlies (#16479)"this reverts commit 51961fccfa58ae84c33dbfb54146ffc0ef08e35c.	True	
update as upstream	False	
docs: fix typo in build instructions for windows (#16414)	True	
fix typo in macos debugging doc	False	
refactor: rename the atom namespace to electron	True	
disable renderer sandbox.	False	
truncate the strings passed to google_breakpad::custominfoentry	True	
update web preferences when creating with existing webcontents	False	
use lld for linking on both debug/release buildsthis follows chromium's config, otherwise we get linking error:/usr/bin/ld: shared_library/libmirclient.so.9: __cxa_finalize: invalid needed version 2shared_library/libmirclient.so.9: error adding symbols: bad value	True	
clean up code	False	
fix linting error	False	
gfx::path -> skpathhttps://chromium-review.googlesource.com/c/1392181	True	
feat: add new render-process-gone event (#23096)	False	
feat: add api to check if session is persistent (#22622)	True	
add 'loading-state-changed' event for browserwindow.it's required for testing the browserwindow class.	True	
use 10.10 sdk	False	
fixed typo	False	
remove webcontentsuserdata::klocatorkeyhttps://chromium-review.googlesource.com/c/chromium/src/+/1093015	True	
modify window api to be more consistent.* '_' becomes '-'* removes 'position' field* adds 'center' method.	True	
fix: correctly return properties on the netlog module (#17525)	False	
track child web contents	False	
fix a hash of a link href in the remote.md:memo: web-contents.md#webcontentsexecutejavascriptcode-usergesture ->web-contents.md#webcontentsexecutejavascriptcode-usergesture-callback	False	
bump v16.0.0-nightly.20210823	False	
use let and const	False	
update api to isaccessibilitysupportenabled	True	
:memo: add docs on browserwindow.id.	False	
fix: crash in ecdh.setprivatekey (#17219)	False	
docs: link protocolresponseuploaddata (#26294)	True	
grant the devtools access to the extension origins	True	
disable logging unless --enable-logging is specified	False	
fix: order menu items before filtering excess separators (#25563)	True	
return base::processid	False	
access function in methodinbrowserwindow	False	
doc togglefullscreen menu item role	True	
handle default parameter of executejavascript in c++	False	
msvc doesn't allow `override` on destructors	True	
translate more files, fix outdated remote.md sectiontranslate content-tracing(50%), remote docs.fix `remote buffer` section as outdated.	False	
gtk: ask whether window is active from wm.it could happpen that the wm thinks a window is active but it's actually not,like when showing a context menu. in most cases we should follow what wmsays to keep consistent bevaviour on all platforms.	True	
fix: [linux] open directories with dbus filemanager (#25087)	True	
fix: <webview> not working in scriptable popups (#19198)	False	
upgrade to electron/libchromiumcontent@93c2e1877e2	True	
